year,P.ISSN,E.ISSN,journal_name,open_access
2012,15485943,15485951,Annual Review of Clinical Psychology,0
2012,NULL,NULL,Clinical Research and the Law,0
2012,00039926,15383679,Archives of Internal Medicine,0
2012,NULL,20452322,Scientific Reports,1
2012,1741427X,17414288,Evidence-based Complementary and Alternative Medicine,1
2012,08915849,18734596,Free Radical Biology and Medicine,0
2012,08966273,10974199,Neuron,1
2012,NULL,NULL,Sexually Transmitted Diseases,0
2012,00284793,15334406,New England Journal of Medicine,0
2012,00063363,15297268,Biology of Reproduction,1
2012,00031348,NULL,American Surgeon,0
2012,00219525,15408140,Journal of Cell Biology,1
2012,03603016,1879355X,International Journal of Radiation Oncology Biology Physics,0
2012,00043591,21514658,Arthritis Care and Research,1
2012,13607863,13646915,Aging and Mental Health,0
2012,16011848,1601183X,"Genes, Brain and Behavior",1
2012,08949867,15736598,Journal of Traumatic Stress,0
2012,02707306,10985549,Molecular and Cellular Biology,1
2012,03636143,15221563,American Journal of Physiology - Cell Physiology,0
2012,10573631,NULL,Journal of Nursing Care Quality,0
2012,02782715,15445208,Health Affairs,0
2012,01460404,15525783,Investigative Ophthalmology and Visual Science,1
2012,0167594X,15737373,Journal of Neuro-Oncology,0
2012,00192805,13652567,Immunology,0
2012,01664328,18727549,Behavioural Brain Research,0
2012,01632116,15732568,Digestive Diseases and Sciences,0
2012,0003990X,15383636,Archives of General Psychiatry,0
2012,10559965,NULL,Cancer Epidemiology Biomarkers and Prevention,1
2012,10768998,19391307,Journal of Occupational Health Psychology,0
2012,17446872,17446880,Pharmacogenetics and Genomics,0
2012,15359778,NULL,Eukaryotic Cell,1
2012,03015661,16000528,Community Dentistry and Oral Epidemiology,0
2012,0003990X,15383636,Archives of General Psychiatry,0
2012,1752296X,17522978,"Current Opinion in Endocrinology, Diabetes and Obesity",0
2012,09651748,NULL,Insect Biochemistry and Molecular Biology,0
2012,02782715,15445208,Health Affairs,1
2012,03603016,1879355X,International Journal of Radiation Oncology Biology Physics,0
2012,0167594X,15737373,Journal of Neuro-Oncology,0
2012,08037051,16511999,Blood Pressure,0
2012,15537390,15537404,PLoS Genetics,1
2012,NULL,14248247,Pharmaceuticals,1
2012,09509232,14765594,Oncogene,1
2012,14747596,1474760X,Genome Biology,1
2012,NULL,NULL,Principles and Practice of Geriatric Psychiatry,0
2012,NULL,19326203,PLoS ONE,1
2012,08950172,15457222,Journal of Neuropsychiatry and Clinical Neurosciences,0
2012,00097322,15244539,Circulation,1
2012,NULL,NULL,Acceptance and Mindfulness in Cognitive Behavior Therapy: Understanding and Applying the New Therapies,0
2012,NULL,19326203,PLoS ONE,1
2012,NULL,14712431,BMC Pediatrics,1
2012,10591524,19394586,Molecular Biology of the Cell,1
2012,00029262,14766256,American Journal of Epidemiology,1
2012,08966273,10974199,Neuron,1
2012,NULL,NULL,IHI'12 - Proceedings of the 2nd ACM SIGHIT International Health Informatics Symposium,0
2012,NULL,14752875,Malaria Journal,1
2012,00097322,15244539,Circulation,1
2012,01492195,1545861X,Morbidity and Mortality Weekly Report,0
2012,00852538,15231755,Kidney International,1
2012,10413766,NULL,Cosmetic Dermatology,0
2012,03645134,15318249,Annals of Neurology,0
2012,0950382X,13652958,Molecular Microbiology,1
2012,00221767,15506606,Journal of Immunology,1
2012,13824147,15737322,Heart Failure Reviews,0
2012,17514258,17514266,Current Opinion in Supportive and Palliative Care,0
2012,02535068,14219735,Blood Purification,1
2012,10983015,15244733,Value in Health,1
2012,00255564,18793134,Mathematical Biosciences,0
2012,00093157,14219794,Chemotherapy,1
2012,08848734,15251497,Journal of General Internal Medicine,0
2012,15451151,21665435,Preventing Chronic Disease,0
2012,00223077,15221598,Journal of Neurophysiology,0
2012,07423225,NULL,Family Medicine,0
2012,1073449X,15354970,American Journal of Respiratory and Critical Care Medicine,0
2012,16006135,16006143,American Journal of Transplantation,1
2012,10473211,14602199,Cerebral Cortex,1
2012,10408428,18790461,Critical Reviews in Oncology/Hematology,0
2012,00219630,14697610,Journal of Child Psychology and Psychiatry and Allied Disciplines,0
2012,10538119,10959572,NeuroImage,0
2012,00223077,15221598,Journal of Neurophysiology,0
2012,15307026,NULL,"Cognitive, Affective and Behavioral Neuroscience",1
2012,0937941X,14332965,Osteoporosis International,0
2012,13592998,14682052,Archives of Disease in Childhood: Fetal and Neonatal Edition,0
2012,13592998,14682052,Archives of Disease in Childhood: Fetal and Neonatal Edition,0
2012,0022538X,10985514,Journal of Virology,1
2012,01251562,NULL,Southeast Asian Journal of Tropical Medicine and Public Health,0
2012,19413289,19413297,Circulation: Heart Failure,1
2012,00221759,18727905,Journal of Immunological Methods,0
2012,0264410X,18732518,Vaccine,0
2012,11727047,11791934,CNS Drugs,0
2012,0732183X,15277755,Journal of Clinical Oncology,0
2012,19313128,19346069,Cell Host and Microbe,1
2012,00280836,14764687,Nature,0
2012,00411337,NULL,Transplantation,0
2012,10554181,1878643X,Technology and Disability,0
2012,NULL,19326203,PLoS ONE,1
2012,NULL,NULL,Schwartz's Clinical Handbook of Pediatrics: Fifth Edition,0
2012,NULL,15552101,The Journal of clinical psychiatry,0
2012,0959440X,1879033X,Current Opinion in Structural Biology,0
2012,02709139,15273350,Hepatology,1
2012,10597700,15733599,Journal of Genetic Counseling,0
2012,03051048,13624962,Nucleic Acids Research,1
2012,08888809,NULL,Molecular Endocrinology,1
2012,10907165,NULL,AIDS and Behavior,0
2012,02773732,1537453X,American Journal of Clinical Oncology: Cancer Clinical Trials,0
2012,21630755,21630763,Journal of Trauma and Acute Care Surgery,0
2012,01676806,15737217,Breast Cancer Research and Treatment,0
2012,10806040,10806059,Emerging Infectious Diseases,1
2012,10538119,10959572,NeuroImage,0
2012,01495992,19355548,Diabetes Care,1
2012,01618105,15509109,Sleep,1
2012,01931849,15221555,American Journal of Physiology - Endocrinology and Metabolism,0
2012,09056157,13993038,Pediatric Allergy and Immunology,0
2012,00987484,15383598,JAMA - Journal of the American Medical Association,0
2012,00278424,10916490,Proceedings of the National Academy of Sciences of the United States of America,1
2012,00284793,15334406,New England Journal of Medicine,0
2012,00284793,15334406,New England Journal of Medicine,0
2012,02706474,15292401,Journal of Neuroscience,1
2012,00278424,10916490,Proceedings of the National Academy of Sciences of the United States of America,1
2012,15345807,18781551,Developmental Cell,1
2012,10538119,10959572,NeuroImage,0
2012,00283878,1526632X,Neurology,0
2012,NULL,NULL,Psychiatry of Parkinson's Disease,0
2012,09509232,14765594,Oncogene,1
2012,NULL,NULL,Cancer: Principles &amp; Practice of Oncology: Annual Advances in Oncology,0
2012,00097322,15244539,Circulation,1
2012,NULL,NULL,"Pharmacoepidemiology, Fifth Edition",0
2012,NULL,NULL,"Essentials of Neurosurgical Anesthesia &amp; Critical Care: Strategies for Prevention, Early Detection, and Successful Management of Perioperative Complications",0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,21501351,21500136,World Journal for Pediatric and Congenital Heart Surgery,0
2012,00942405,NULL,Medical Physics,0
2012,NULL,NULL,Essentials of Regional Anesthesia,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,NULL,15552101,The Journal of clinical psychiatry,0
2012,00942405,NULL,Medical Physics,0
2012,00292559,NULL,North Carolina medical journal,0
2012,NULL,19447930,Discovery medicine,0
2012,00942405,NULL,Medical Physics,0
2012,NULL,NULL,Evidence-Based Procedural Dermatology,0
2012,00292559,NULL,North Carolina medical journal,0
2012,21518378,NULL,Female Pelvic Medicine and Reconstructive Surgery,0
2012,NULL,19447930,Discovery medicine,0
2012,15241971,NULL,Emergency medicine practice,0
2012,NULL,14726963,BMC health services research,0
2012,0002838X,15320650,American Family Physician,0
2012,15430790,NULL,Clinical Advances in Hematology and Oncology,0
2012,0893133X,1740634X,Neuropsychopharmacology,1
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,17088267,17088267,Journal of Investigative Medicine,0
2012,00942405,NULL,Medical Physics,0
2012,NULL,17406773,Drug Discovery Today: Therapeutic Strategies,0
2012,18788750,18788769,World Neurosurgery,0
2012,08915520,15579824,Infectious Disease Clinics of North America,0
2012,00778923,17496632,Annals of the New York Academy of Sciences,0
2012,08864470,1538361X,Archives of Otolaryngology - Head and Neck Surgery,0
2012,15592294,15592308,Epigenetics,0
2012,00836729,NULL,Vitamins and Hormones,0
2012,09486143,1432119X,Histochemistry and Cell Biology,0
2012,17238617,NULL,World Psychiatry,1
2012,03010449,14321998,Pediatric Radiology,0
2012,22115943,NULL,Hospital Medicine Clinics,0
2012,08932905,NULL,Psychiatric Times,0
2012,0003987X,15383652,Archives of Dermatology,0
2012,00330620,18731740,Progress in Cardiovascular Diseases,0
2012,NULL,NULL,Advances in Human Aspects of Healthcare,0
2012,NULL,NULL,"Nutrition, Lifestyle Factors, and Blood Pressure",0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,NULL,20754426,Journal of Personalized Medicine,1
2012,NULL,NULL,"Chronic Hepatitis C Virus: Advances in Treatment, Promise for the Future",0
2012,NULL,NULL,Studies on Retinal and Choroidal Disorders,0
2012,00279684,NULL,Journal of the National Medical Association,0
2012,00314005,10984275,Pediatrics,0
2012,08159319,14401746,Journal of Gastroenterology and Hepatology (Australia),0
2012,00028703,10976744,American Heart Journal,0
2012,15695794,15730743,International Journal of Cardiovascular Imaging,0
2012,15559041,1555905X,Clinical Journal of the American Society of Nephrology,1
2012,13803395,1744411X,Journal of Clinical and Experimental Neuropsychology,0
2012,15258610,15389375,Journal of the American Medical Directors Association,0
2012,15258610,15389375,Journal of the American Medical Directors Association,0
2012,01655876,18728464,International Journal of Pediatric Otorhinolaryngology,0
2012,01695002,18728332,Lung Cancer,0
2012,10838791,15236536,Biology of Blood and Marrow Transplantation,1
2012,11727047,11791934,CNS Drugs,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,00942405,NULL,Medical Physics,0
2012,0959289X,15323374,International Journal of Obstetric Anesthesia,0
2012,08950172,15457222,Journal of Neuropsychiatry and Clinical Neurosciences,0
2012,10647481,15457214,American Journal of Geriatric Psychiatry,0
2012,00029394,18791891,American Journal of Ophthalmology,0
2012,19371888,19384114,Journal of Studies on Alcohol and Drugs,0
2012,02780240,18758630,Disease Markers,0
2012,19361521,1936153X,Journal of Child and Adolescent Trauma,0
2012,07364679,NULL,Journal of Emergency Medicine,0
2012,15382931,NULL,CIN - Computers Informatics Nursing,0
2012,10400605,15221504,American Journal of Physiology - Lung Cellular and Molecular Physiology,0
2012,00029394,18791891,American Journal of Ophthalmology,0
2012,09291903,14765500,Cancer Gene Therapy,1
2012,00121606,1095564X,Developmental Biology,1
2012,10643745,NULL,Methods in Molecular Biology,0
2012,15461440,1558349X,Journal of the American College of Radiology,0
2012,NULL,NULL,Sande's HIV/AIDS Medicine: Medical Management of AIDS 2013: Second Edition,0
2012,18788750,18788769,World Neurosurgery,0
2012,00029378,10976868,American Journal of Obstetrics and Gynecology,0
2012,10647481,15457214,American Journal of Geriatric Psychiatry,0
2012,00034819,15393704,Annals of Internal Medicine,1
2012,10589813,NULL,Progress in Pediatric Cardiology,0
2012,08908567,15275418,Journal of the American Academy of Child and Adolescent Psychiatry,0
2012,10429670,NULL,Academic Psychiatry,0
2012,00139580,15281167,Epilepsia,0
2012,03022838,18737560,European Urology,0
2012,03022838,18737560,European Urology,0
2012,00942405,NULL,Medical Physics,0
2012,00256196,NULL,Mayo Clinic Proceedings,0
2012,15211398,15729206,Journal of Computational Analysis and Applications,0
2012,15451151,21665435,Preventing Chronic Disease,0
2012,09302794,14322218,Surgical Endoscopy,0
2012,15297535,19473893,Pediatric Critical Care Medicine,0
2012,NULL,11791586,Open Access Journal of Clinical Trials,1
2012,00028703,10976744,American Heart Journal,0
2012,15246175,17517176,Journal of Clinical Hypertension,0
2012,02681315,14735857,International Clinical Psychopharmacology,0
2012,14732262,NULL,European Cells and Materials,0
2012,00778923,17496632,Annals of the New York Academy of Sciences,0
2012,10402446,NULL,Academic Medicine,0
2012,13556215,13691600,Addiction Biology,0
2012,15137368,2476762X,Asian Pacific Journal of Cancer Prevention,1
2012,10538569,10991557,Pharmacoepidemiology and Drug Safety,1
2012,10538569,10991557,Pharmacoepidemiology and Drug Safety,1
2012,22122672,NULL,Journal of the Academy of Nutrition and Dietetics,0
2012,10402446,NULL,Academic Medicine,0
2012,00028703,10976744,American Heart Journal,0
2012,07487711,19381352,Journal of Rehabilitation Research and Development,1
2012,00029637,NULL,American Journal of Tropical Medicine and Hygiene,1
2012,10402446,NULL,Academic Medicine,0
2012,0022202X,15231747,Journal of Investigative Dermatology,1
2012,21501351,21500136,World Journal for Pediatric and Congenital Heart Surgery,0
2012,NULL,19326203,PLoS ONE,1
2012,00219258,1083351X,Journal of Biological Chemistry,1
2012,NULL,NULL,Retina Fifth Edition,0
2012,NULL,NULL,Retina Fifth Edition,0
2012,NULL,NULL,"Biomedical Optics, BIOMED 2012",0
2012,NULL,NULL,"Digital Holography and Three-Dimensional Imaging, DH 2012",0
2012,01616420,15494713,Ophthalmology,0
2012,01655701,15732630,International Ophthalmology,0
2012,10918531,15283933,Journal of AAPOS,0
2012,11775467,11775483,Clinical Ophthalmology,1
2012,07409303,15372677,Ophthalmic Plastic and Reconstructive Surgery,0
2012,07409303,15372677,Ophthalmic Plastic and Reconstructive Surgery,0
2012,00029394,18791891,American Journal of Ophthalmology,0
2012,00318655,17511097,Photochemistry and Photobiology,1
2012,10408738,15317021,Current Opinion in Ophthalmology,0
2012,00029394,18791891,American Journal of Ophthalmology,0
2012,00029394,18791891,American Journal of Ophthalmology,0
